Movie_Id,Title,Status,Language,Budget,Revenue,Runtime,Release_Year,Release_Date,Popularity,Vote_Average,Vote_Count,Crew_Name,Actor_Name,Genre_Name,Company_Name,Country_Name
9271,Virtuosity,Released,En,30000000,24048000,106,1995,04-08-1995 00:00,5.301589,5.4,163,,Denzel Washington,Action,Paramount Pictures,United States Of America
9273,Ace Ventura: When Nature Calls,Released,En,30000000,212385533,90,1995,10-11-1995 00:00,34.391792,6.1,1099,,Jim Carrey,Crime,O Entertainment,United States Of America
9275,Death to Smoochy,Released,En,55000000,0,109,2002,28-03-2002 00:00,11.329727,5.9,132,,Robin Williams,Comedy,Senator Film Produktion,Germany
9276,The Faculty,Released,En,15000000,40283321,104,1998,25-12-1998 00:00,21.535126,6.2,492,,Jordana Brewster,Horror,Dimension Films,United States Of America
9277,The Sting,Released,En,5500000,159616327,129,1973,25-12-1973 00:00,28.500913,7.9,622,,Paul Newman,Comedy,Universal Pictures,United States Of America
9279,Jingle All the Way,Released,En,60000000,129832389,89,1996,15-11-1996 00:00,22.501041,5.5,575,,Arnold Schwarzenegger,Family,Twentieth Century Fox Film Corporation,United States Of America
9280,Femme Fatale,Released,En,35000000,16838910,114,2002,06-11-2002 00:00,9.07278,6.2,142,,Rebecca Romijn,Thriller,Epsilon Motion Pictures,Switzerland
9281,Witness,Released,En,12000000,68706993,113,1985,08-02-1985 00:00,19.195399,7,375,,Harrison Ford,Crime,Paramount Pictures,United States Of America
9282,11:14,Released,En,6000000,0,86,2003,16-05-2003 00:00,15.048067,6.8,206,,Henry Thomas,Crime,Firm Films,Canada
9285,Road Trip,Released,En,16000000,119754278,93,2000,19-05-2000 00:00,14.759948,5.9,542,,Breckin Meyer,Comedy,Dreamworks Skg,United States Of America
9286,Final Destination 3,Released,En,25000000,117719158,93,2006,10-02-2006 00:00,31.64341,5.8,974,,Mary Elizabeth Winstead,Horror,New Line Cinema,Canada
9288,Dungeons & Dragons: Wrath of the Dragon God,Released,En,0,0,105,2005,01-01-2005 00:00,4.901936,4.8,36,,Bruce Payne,Action,Skyline Films,Germany
9289,The Longest Day,Released,En,10000000,50100000,178,1962,25-09-1962 00:00,19.524972,7.2,234,,Eddie Albert,Action,Twentieth Century Fox Film Corporation,United States Of America
9290,Crocodile Dundee in Los Angeles,Released,En,21150000,39438674,92,2001,12-04-2001 00:00,6.081772,4.7,146,,Paul Hogan,Adventure,Bungalow Productions,Australia
9291,The Longest Yard,Released,En,82000000,190320568,113,2005,19-05-2005 00:00,26.065735,6.2,785,,Adam Sandler,Comedy,Paramount Pictures,United States Of America
9292,Hudson Hawk,Released,En,65000000,17218080,100,1991,23-05-1991 00:00,16.803457,5.4,269,,Bruce Willis,Action,Tristar Pictures,United States Of America
9294,Phenomenon,Released,En,32000000,152036382,123,1996,05-07-1996 00:00,15.039407,6.2,323,,John Travolta,Drama,Touchstone Pictures,United States Of America
9297,Monster House,Released,En,75000000,140175006,91,2006,21-07-2006 00:00,36.368839,6.3,874,,Ryan Newman,Animation,Columbia Pictures,United States Of America
9302,Up Close & Personal,Released,En,60000000,0,119,1996,01-03-1996 00:00,4.801849,5.9,50,,Robert Redford,Drama,Cinergi Pictures Entertainment,United States Of America
9303,Bound,Released,En,4500000,7011317,108,1996,13-09-1996 00:00,15.359952,6.9,198,,Jennifer Tilly,Crime,Dino De Laurentiis Company,United States Of America
9304,Multiplicity,Released,En,45000000,0,117,1996,19-07-1996 00:00,11.120344,5.5,154,,Michael Keaton,Comedy,Columbia Pictures Corporation,United States Of America
9306,The Island of Dr. Moreau,Released,En,40000000,49627779,96,1996,23-08-1996 00:00,13.210898,4.6,147,,Marlon Brando,Fantasy,New Line Cinema,United States Of America
9310,American Dreamz,Released,En,17000000,7314027,107,2006,04-03-2006 00:00,7.864011,4.9,95,,Hugh Grant,Comedy,Universal Pictures,United States Of America
9311,Smilla's Sense of Snow,Released,En,35000000,0,121,1997,13-02-1997 00:00,5.419181,6.6,60,,Julia Ormond,Action,Fox Searchlight Pictures,Germany
9312,Mortal Kombat,Released,En,18000000,122195920,101,1995,18-08-1995 00:00,16.470895,5.4,442,,Christopher Lambert,Action,New Line Cinema,United States Of America
9313,The Man in the Iron Mask,Released,En,0,0,132,1998,12-03-1998 00:00,28.98027,6.3,1018,,Leonardo Dicaprio,Action,United Artists Corporation,United Kingdom
9315,Flightplan,Released,En,55000000,223387299,98,2005,22-09-2005 00:00,32.05145,6.1,772,,Jodie Foster,Thriller,Imagine Entertainment,United States Of America
9327,The Nutty Professor,Released,En,54000000,128769345,95,1996,26-06-1996 00:00,20.28119,5.4,702,,Eddie Murphy,Fantasy,Imagine Entertainment,United States Of America
9331,Clear and Present Danger,Released,En,62000000,215887717,141,1994,03-08-1994 00:00,18.832471,6.4,386,,Harrison Ford,Action,Paramount Pictures,United States Of America
9334,The Scorpion King,Released,En,60000000,165333180,92,2002,16-04-2002 00:00,37.537093,5.3,779,,Dwayne Johnson,Action,Universal Pictures,United States Of America
9335,Transporter 2,Released,En,32000000,85167639,87,2005,02-08-2005 00:00,47.5612,6.2,1061,,Jason Statham,Action,Canal Plus,France
9336,Police Academy,Released,En,4500000,146198896,96,1984,22-03-1984 00:00,15.002502,6.5,602,,Steve Guttenberg,Comedy,Warner Bros.,United States Of America
9339,Click,Released,En,82500000,237681299,107,2006,22-06-2006 00:00,41.176631,6,2104,,Adam Sandler,Comedy,Original Film,United States Of America
9341,The Core,Released,En,60000000,74208267,136,2003,28-03-2003 00:00,29.211255,5.4,516,,Aaron Eckhart,Action,Paramount Pictures,United States Of America
9342,The Mask of Zorro,Released,En,95000000,250288523,136,1998,16-07-1998 00:00,31.086791,6.3,1183,,Antonio Banderas,Action,Amblin Entertainment,United States Of America
9344,Kids,Released,En,1500000,7412216,91,1995,28-07-1995 00:00,13.291991,6.8,279,,Leo Fitzpatrick,Drama,Miramax Films,United States Of America
9348,Species,Released,En,35000000,113374103,108,1995,07-07-1995 00:00,23.607071,5.5,453,,Natasha Henstridge,Science Fiction,Metro-Goldwyn-Mayer (Mgm),United States Of America
9350,Cliffhanger,Released,En,70000000,255000211,112,1993,28-05-1993 00:00,26.19909,6.1,588,,Sylvester Stallone,Action,Tristar Pictures,France
9352,EuroTrip,Released,En,25000000,20796847,93,2004,20-02-2004 00:00,25.848003,6.5,656,,Scott Mechlowicz,Comedy,Dreamworks Skg,United States Of America
9353,Nacho Libre,Released,En,32000000,80197993,92,2006,16-06-2006 00:00,14.642055,5.6,359,,Jack Black,Comedy,Paramount Pictures,United States Of America
9355,Mad Max Beyond Thunderdome,Released,En,12305523,36230219,107,1985,29-06-1985 00:00,36.582038,5.9,748,,Mel Gibson,Action,Kennedy Miller Productions,Australia
9357,One Hour Photo,Released,En,12000000,52223306,96,2002,21-08-2002 00:00,20.624896,6.6,435,,Robin Williams,Horror,Fox Searchlight Pictures,United States Of America
9358,Final Destination 2,Released,En,26000000,90426405,90,2003,31-01-2003 00:00,37.355826,5.9,1023,,Ali Larter,Horror,New Line Cinema,United States Of America
9360,Anaconda,Released,En,45000000,136885767,89,1997,11-04-1997 00:00,27.684779,4.7,610,,Jennifer Lopez,Adventure,Columbia Pictures Corporation,Brazil
9361,The Last of the Mohicans,Released,En,40000000,75505856,112,1992,25-09-1992 00:00,37.776566,7.1,732,,Daniel Day-Lewis,Action,Morgan Creek Productions,United States Of America
9362,Tremors,Released,En,11000000,48572000,96,1990,19-01-1990 00:00,32.579697,6.6,864,,Kevin Bacon,Action,Universal Pictures,United States Of America
9366,Donnie Brasco,Released,En,35000000,41954997,127,1997,27-02-1997 00:00,40.370442,7.4,1147,,Johnny Depp,Crime,Tristar Pictures,United States Of America
9367,El Mariachi,Released,Es,220000,2040920,81,1992,04-09-1992 00:00,14.269792,6.6,238,,Carlos Gallardo,Action,Columbia Pictures,Mexico
9372,Super Size Me,Released,En,65000,28575078,100,2004,17-01-2004 00:00,10.400603,6.6,506,,Morgan Spurlock,Documentary,Kathbur Pictures,United States Of America
9374,Death Becomes Her,Released,En,55000000,149022650,104,1992,30-07-1992 00:00,29.498304,6.3,636,,Meryl Streep,Fantasy,Universal Pictures,United States Of America
9378,Thir13en Ghosts,Released,En,0,0,91,2001,26-10-2001 00:00,20.392858,5.4,440,,Tony Shalhoub,Horror,Columbia Pictures Corporation,Canada
9381,Babylon A.D.,Released,En,70000000,72108608,101,2008,20-08-2008 00:00,27.568194,5.4,676,,Vin Diesel,Action,Studiocanal,France
9383,Hollow Man,Released,En,95000000,190213455,112,2000,04-08-2000 00:00,28.200874,5.6,634,,Kevin Bacon,Action,Columbia Pictures Corporation,Germany
9384,Starsky & Hutch,Released,En,60000000,170268750,101,2004,05-03-2004 00:00,28.848842,5.6,644,,Ben Stiller,Comedy,Weed Road Pictures,United States Of America
9387,Conan the Barbarian,Released,En,20000000,79114085,129,1982,02-04-1982 00:00,31.802807,6.6,650,,Arnold Schwarzenegger,Adventure,Universal Pictures,United States Of America
9388,Thank You for Smoking,Released,En,6500000,24793509,92,2005,05-09-2005 00:00,29.01153,7.1,664,,Aaron Eckhart,Comedy,Fox Searchlight Pictures,United States Of America
9389,Renaissance,Released,Fr,18000000,1831348,105,2006,16-03-2006 00:00,9.244181,6.7,77,,Daniel Craig,Action,Onyx Films,France
9390,Jerry Maguire,Released,En,50000000,273552592,139,1996,06-12-1996 00:00,27.039636,6.7,913,,Tom Cruise,Comedy,Gracie Films,United States Of America
9392,The Descent,Released,En,0,0,99,2005,08-07-2005 00:00,23.413188,6.8,1005,,Shauna Macdonald,Adventure,Celador Films,United Kingdom
9396,Crocodile Dundee II,Released,En,0,239606210,110,1988,19-05-1988 00:00,15.474831,5.5,303,,Paul Hogan,Adventure,Paramount Pictures,Australia
9398,Zoolander,Released,En,28000000,60780981,89,2001,28-09-2001 00:00,38.0958,6.1,1337,,Ben Stiller,Comedy,Paramount Pictures,Germany
9400,Set It Off,Released,En,9000000,41590886,118,1996,06-11-1996 00:00,6.717994,6.9,66,,Jada Pinkett Smith,Drama,New Line Cinema,United States Of America
9408,Surf's Up,Released,En,85000000,149044513,85,2007,08-06-2007 00:00,23.230851,5.9,601,,Shia Labeouf,Animation,Columbia Pictures,United States Of America
9414,The Man Who Knew Too Little,Released,En,20000000,13801755,97,1997,14-11-1997 00:00,6.397042,6.5,125,,Bill Murray,Comedy,Regency Enterprises,United States Of America
9416,Money Talks,Released,En,0,0,97,1997,22-08-1997 00:00,7.615653,5.9,87,,Chris Tucker,Action,New Line Cinema,United States Of America
9422,A Civil Action,Released,En,70000000,56702901,115,1998,05-03-1998 00:00,10.147321,6.1,109,,John Travolta,Drama,Paramount Pictures,United States Of America
9424,Disturbing Behavior,Released,En,15000000,17507368,84,1998,24-07-1998 00:00,9.378688,5.5,104,,James Marsden,Mystery,Village Roadshow Pictures,Australia
9425,Soldier,Released,En,75000000,14567883,99,1998,23-10-1998 00:00,11.873856,6.1,221,,Kurt Russell,Action,Impact Pictures,United States Of America
9427,The Full Monty,Released,En,3500000,257850122,91,1997,13-08-1997 00:00,17.002623,6.8,363,,Robert Carlyle,Comedy,Channel Four Films,United Kingdom
9428,The Royal Tenenbaums,Released,En,21000000,71441250,110,2001,05-10-2001 00:00,24.13081,7.4,1286,,Gene Hackman,Comedy,Touchstone Pictures,United States Of America
9429,A Night at the Roxbury,Released,En,17000000,30331165,81,1998,01-10-1998 00:00,12.709227,5.9,198,,Will Ferrell,Comedy,Paramount Pictures,United States Of America
9430,Go,Released,En,6500000,28451622,98,1999,09-04-1999 00:00,11.142389,7,196,,Sarah Polley,Crime,Columbia Pictures,United States Of America
9433,The Edge,Released,En,0,43312294,117,1997,06-09-1997 00:00,20.632673,6.7,349,,Alec Baldwin,Action,Art Linson Productions,United States Of America
9434,Grosse Pointe Blank,Released,En,0,28084357,107,1997,11-04-1997 00:00,13.817269,6.9,275,,John Cusack,Action,Caravan Pictures,United States Of America
9437,Kiss the Girls,Released,En,27000000,60527873,115,1997,03-10-1997 00:00,18.913,6.2,345,,Morgan Freeman,Drama,Paramount Pictures,United States Of America
9440,Primary Colors,Released,En,65000000,0,143,1998,20-03-1998 00:00,9.110247,6.1,94,,John Travolta,Comedy,Universal Pictures,France
9441,Stepmom,Released,En,0,0,124,1998,25-12-1998 00:00,16.368283,6.9,277,,Julia Roberts,Drama,Columbia Pictures,United States Of America
9443,Chariots of Fire,Released,En,5500000,58972904,123,1981,15-05-1981 00:00,10.439971,6.8,207,,Ben Cross,Drama,Twentieth Century Fox Film Corporation,United Kingdom
9444,Anastasia,Released,En,53000000,139804348,94,1997,20-11-1997 00:00,45.565918,7.4,1432,,Meg Ryan,Animation,Twentieth Century Fox Film Corporation,United States Of America
9447,Babe: Pig in the City,Released,En,90000000,69131860,92,1998,25-11-1998 00:00,11.356079,5.2,305,,James Cromwell,Adventure,Kennedy Miller Productions,Australia
9448,The Big Hit,Released,En,13000000,27007143,91,1998,24-04-1998 00:00,6.425528,6.1,109,,Mark Wahlberg,Action,Tristar Pictures,United States Of America
9449,The Borrowers,Released,En,29000000,0,86,1997,05-12-1997 00:00,10.364582,5.8,135,,John Goodman,Adventure,Working Title Films,United Kingdom
9451,Election,Released,En,0,0,99,1999,23-04-1999 00:00,13.476596,6.7,270,,Matthew Broderick,Comedy,Paramount Pictures,United States Of America
9452,Bulworth,Released,En,30000000,29202884,108,1998,15-05-1998 00:00,4.52363,6.3,66,,Warren Beatty,Comedy,Twentieth Century Fox Film Corporation,United States Of America
9454,Ever After: A Cinderella Story,Released,En,26000000,65705772,121,1998,31-07-1998 00:00,21.988861,6.8,399,,Drew Barrymore,Drama,Twentieth Century Fox Film Corporation,United States Of America
9455,The Corruptor,Released,En,25000000,15156200,110,1999,12-03-1999 00:00,4.068107,6,57,,Mark Wahlberg,Action,New Line Cinema,United States Of America
9457,Deep Rising,Released,En,45000000,11203026,106,1998,30-01-1998 00:00,6.513856,6,154,,Treat Williams,Adventure,Hollywood Pictures,Canada
9459,Woodstock,Released,En,600000,34505110,225,1970,26-03-1970 00:00,3.409764,7.1,66,,Joe Cocker,History,Wadleigh-Maurice,United States Of America
9464,Buffalo '66,Released,En,1500000,2375097,110,1998,20-01-1998 00:00,10.009994,7.1,166,,Vincent Gallo,Romance,,United States Of America
9466,Celebrity,Released,En,0,0,113,1998,07-09-1998 00:00,7.594593,6,111,,Kenneth Branagh,Drama,Sweetland Films,United States Of America
9469,He Got Game,Released,En,25000000,21567853,136,1998,01-05-1998 00:00,10.232599,6.7,134,,Denzel Washington,Drama,40 Acres & A Mule Filmworks,United States Of America
9470,Kung Fu Hustle,Released,Cn,20000000,100914445,99,2004,10-02-2004 00:00,13.658985,7.2,831,,Stephen Chow,Action,Columbia Pictures,China
9471,Charlie's Angels: Full Throttle,Released,En,120000000,259175788,106,2003,27-06-2003 00:00,33.616115,5.2,914,,Cameron Diaz,Action,Columbia Pictures,United States Of America
9472,DodgeBall: A True Underdog Story,Released,En,20000000,167722310,92,2004,18-06-2004 00:00,41.156217,6.2,981,,Vince Vaughn,Comedy,Twentieth Century Fox Film Corporation,Germany
9473,"South Park: Bigger, Longer & Uncut",Released,En,21000000,0,81,1999,30-06-1999 00:00,27.197799,7.1,893,,Trey Parker,Animation,Paramount Pictures,United States Of America
9476,A Knight's Tale,Released,En,65000000,117487473,132,2001,11-05-2001 00:00,36.670399,6.6,907,,Heath Ledger,Adventure,Columbia Pictures Corporation,United States Of America
9481,The Bone Collector,Released,En,73000000,151493655,118,1999,04-11-1999 00:00,33.884459,6.5,826,,Denzel Washington,Drama,Universal Pictures,United States Of America
9486,Johnny English,Released,En,40000000,160583018,88,2003,06-04-2003 00:00,28.029015,6,852,,Rowan Atkinson,Adventure,Universal Pictures,France
9487,A Bug's Life,Released,En,120000000,363258859,95,1998,25-11-1998 00:00,87.350802,6.8,2303,,Kevin Spacey,Adventure,Walt Disney Pictures,United States Of America
9488,Spy Kids 2: The Island of Lost Dreams,Released,En,38000000,119723358,100,2002,07-08-2002 00:00,24.085144,5.3,521,,Antonio Banderas,Action,Dimension Films,United States Of America
9489,You've Got Mail,Released,En,65000000,250821495,119,1998,17-12-1998 00:00,28.540267,6.3,838,,Tom Hanks,Comedy,Warner Bros.,United States Of America
9490,Half Baked,Released,En,8000000,17460020,82,1998,16-01-1998 00:00,7.894489,6.4,177,,Dave Chappelle,Comedy,Universal Pictures,United States Of America
9493,Twins,Released,En,15000000,216614388,107,1988,09-12-1988 00:00,17.638286,5.7,559,,Arnold Schwarzenegger,Comedy,Universal Pictures,United States Of America
9495,The Crow,Released,En,15000000,94000000,102,1994,11-05-1994 00:00,44.690107,7.3,953,,Brandon Lee,Fantasy,Miramax Films,United States Of America
9502,Kung Fu Panda,Released,En,130000000,631744560,90,2008,04-06-2008 00:00,84.689648,6.9,3145,,Jack Black,Adventure,Dreamworks Animation,United States Of America
9504,Glengarry Glen Ross,Released,En,12500000,10725228,100,1992,15-09-1992 00:00,13.939054,7.5,323,,Al Pacino,Crime,New Line Cinema,United States Of America
9509,Man on Fire,Released,En,70000000,130293714,146,2004,23-04-2004 00:00,45.299089,7.3,1553,,Denzel Washington,Action,Regency Enterprises,United Kingdom
9513,Garfield: A Tail of Two Kitties,Released,En,0,141702264,78,2006,15-06-2006 00:00,16.930969,5.1,464,,Bill Murray,Animation,Twentieth Century Fox Film Corporation,United Kingdom
9515,The Matador,Released,En,10000000,17297244,96,2005,12-05-2005 00:00,5.647538,6.2,136,,Pierce Brosnan,Action,Miramax Films,Germany
9516,Menace II Society,Released,En,3500000,27900000,97,1993,26-05-1993 00:00,3.418871,7.2,173,,Tyrin Turner,Drama,New Line Cinema,United States Of America
9517,Bully,Released,En,0,480811,113,2001,15-06-2001 00:00,6.677093,6.7,125,,Brad Renfro,Crime,Studiocanal,United Kingdom
9526,A Prairie Home Companion,Released,En,10000000,0,105,2006,09-06-2006 00:00,5.025446,6.4,81,,Meryl Streep,Drama,River Road Entertainment,United States Of America
9531,Superman III,Released,En,39000000,75850624,125,1983,17-06-1983 00:00,22.164202,5.3,490,,Christopher Reeve,Comedy,Warner Bros.,United Kingdom
9532,Final Destination,Released,En,23000000,53302314,98,2000,16-03-2000 00:00,38.799596,6.4,1378,,Devon Sawa,Horror,New Line Cinema,United States Of America
9533,Red Dragon,Released,En,78000000,209196298,124,2002,29-09-2002 00:00,10.083905,6.7,1115,,Anthony Hopkins,Crime,Universal Pictures,Germany
